transaction_id,customer_id,amount,transaction_type,transaction_date,status,segment,account_created_date,tx_hour,tx_day_of_week,account_age_days,is_high_value
1249,39,1730.19,TRANSFER,2025-09-05 09:37:04,PROCESSED,CORPORATE,2024-02-19,9,4,564,1
1250,3,2199.25,DEBIT,2025-08-19 03:23:45,PENDING,SME,2023-08-30,3,1,720,1
1251,77,4989.4,TRANSFER,2025-07-14 22:02:41,PROCESSED,CORPORATE,2023-02-03,22,0,892,1
1252,56,431.23,CREDIT,2025-02-13 04:04:48,PROCESSED,CORPORATE,2025-11-05,4,3,-265,0
1253,49,779.33,CREDIT,2025-03-10 03:50:31,PROCESSED,CORPORATE,2022-03-15,3,0,1091,1
1254,16,1723.36,DEBIT,2026-01-03 05:38:41,PENDING,CORPORATE,2023-07-03,5,5,915,1
1255,76,4116.67,TRANSFER,2026-01-17 09:52:50,FAILED,CORPORATE,2021-07-22,9,5,1640,1
1256,64,3386.99,DEBIT,2026-01-09 08:27:46,PROCESSED,CORPORATE,2025-07-06,8,4,187,1
1257,37,1579.63,CREDIT,2025-06-21 21:40:35,PROCESSED,RETAIL,2021-04-09,21,5,1534,1
1258,75,4835.37,DEBIT,2025-08-30 19:41:38,PROCESSED,RETAIL,2021-07-28,19,5,1494,1
1259,51,572.63,TRANSFER,2025-11-23 18:19:59,PROCESSED,SME,2024-09-28,18,6,421,1
1260,82,278.98,DEBIT,2025-12-24 02:52:41,FAILED,RETAIL,2024-01-31,2,2,693,0
1261,8,3199.21,TRANSFER,2025-08-06 21:30:42,PROCESSED,SME,2025-02-26,21,2,161,1
1262,80,3897.66,TRANSFER,2025-09-21 10:28:56,PROCESSED,RETAIL,2021-09-13,10,6,1469,1
1263,27,3052.85,CREDIT,2025-12-28 20:10:51,PROCESSED,SME,2023-03-01,20,6,1033,1
1264,99,50.59,TRANSFER,2026-01-24 01:40:15,PROCESSED,CORPORATE,2024-07-15,1,5,558,0
1265,34,2075.16,CREDIT,2025-05-10 07:31:30,PROCESSED,RETAIL,2025-09-02,7,5,-115,1
1266,31,3963.76,DEBIT,2025-08-25 15:25:53,PROCESSED,SME,2021-09-16,15,0,1439,1
1267,95,3260.91,DEBIT,2025-05-02 09:03:27,PROCESSED,RETAIL,2023-09-11,9,4,599,1
1268,44,825.28,TRANSFER,2025-05-03 02:25:52,PROCESSED,CORPORATE,2025-02-21,2,5,71,1
1269,37,677.24,CREDIT,2025-07-30 11:22:30,PROCESSED,RETAIL,2021-04-09,11,2,1573,1
1270,13,3968.46,CREDIT,2025-12-07 06:21:17,PROCESSED,CORPORATE,2023-10-26,6,6,773,1
1271,89,2639.52,TRANSFER,2025-11-02 21:07:55,PROCESSED,CORPORATE,2021-08-16,21,6,1539,1
1272,86,202.85,TRANSFER,2025-10-20 10:56:07,PROCESSED,RETAIL,2024-05-14,10,0,524,0
1273,28,3544.56,TRANSFER,2025-06-10 00:20:07,PROCESSED,RETAIL,2022-01-12,0,1,1245,1
1274,36,3437.28,TRANSFER,2025-02-11 16:55:52,PROCESSED,CORPORATE,2022-08-10,16,1,916,1
1275,74,2961.68,TRANSFER,2025-06-03 14:37:46,PROCESSED,SME,2022-03-28,14,1,1163,1
1276,44,4458.65,TRANSFER,2025-04-06 08:49:00,PROCESSED,CORPORATE,2025-02-21,8,6,44,1
1277,96,4643.55,DEBIT,2025-11-10 07:53:36,PROCESSED,CORPORATE,2023-05-21,7,0,904,1
1278,53,2564.64,CREDIT,2026-02-01 06:48:52,PROCESSED,SME,2024-06-05,6,6,606,1
1279,68,1338.87,DEBIT,2025-09-11 09:44:10,PROCESSED,CORPORATE,2025-10-11,9,3,-30,1
1280,64,502.14,DEBIT,2025-04-10 14:40:03,PROCESSED,CORPORATE,2025-07-06,14,3,-87,1
1281,79,4020.8,TRANSFER,2025-10-16 04:56:08,PROCESSED,SME,2024-04-25,4,3,539,1
1282,43,4441.18,CREDIT,2025-05-03 22:35:18,PROCESSED,CORPORATE,2023-04-05,22,5,759,1
1283,80,1687.33,CREDIT,2025-07-15 06:04:39,PROCESSED,RETAIL,2021-09-13,6,1,1401,1
1284,56,1833.69,DEBIT,2025-06-29 13:50:12,PROCESSED,CORPORATE,2025-11-05,13,6,-129,1
1285,2,1746.35,CREDIT,2025-12-12 08:11:38,PROCESSED,RETAIL,2022-11-16,8,4,1122,1
1286,82,3404.95,TRANSFER,2025-03-19 06:03:02,PENDING,RETAIL,2024-01-31,6,2,413,1
1287,42,4217.46,TRANSFER,2025-03-16 22:47:42,PROCESSED,SME,2022-01-30,22,6,1141,1
1288,41,1415.66,CREDIT,2025-12-17 20:11:24,PROCESSED,RETAIL,2023-10-21,20,2,788,1
1289,69,1373.14,CREDIT,2025-02-16 04:09:24,PROCESSED,RETAIL,2021-10-19,4,6,1216,1
1290,66,937.69,DEBIT,2025-08-06 02:19:48,PROCESSED,CORPORATE,2024-06-02,2,2,430,1
1291,78,2444.99,CREDIT,2025-07-09 09:28:32,FAILED,SME,2021-07-22,9,2,1448,1
1292,72,419.97,TRANSFER,2025-06-12 08:26:37,PROCESSED,RETAIL,2023-11-25,8,3,565,0
1293,19,2893.12,DEBIT,2026-02-06 20:56:18,PROCESSED,SME,2025-06-06,20,4,245,1
1294,16,130.61,CREDIT,2025-07-11 22:34:34,PROCESSED,CORPORATE,2023-07-03,22,4,739,0
1295,36,2219.64,DEBIT,2025-05-15 03:46:32,PROCESSED,CORPORATE,2022-08-10,3,3,1009,1
1296,84,1959.66,CREDIT,2025-08-16 02:57:21,PROCESSED,CORPORATE,2025-03-26,2,5,143,1
1297,47,2219.56,DEBIT,2025-05-10 05:09:42,PROCESSED,RETAIL,2024-04-23,5,5,382,1
1298,75,3234.83,CREDIT,2025-10-05 21:23:17,PROCESSED,RETAIL,2021-07-28,21,6,1530,1
1299,14,4562.55,TRANSFER,2025-11-20 04:44:20,PROCESSED,RETAIL,2022-03-14,4,3,1347,1
1300,63,4133.5,CREDIT,2025-06-29 04:01:03,PROCESSED,SME,2021-04-24,4,6,1527,1
1301,13,2321.52,CREDIT,2025-06-30 08:09:37,FAILED,CORPORATE,2023-10-26,8,0,613,1
1302,11,1689.26,CREDIT,2026-01-13 23:45:19,PROCESSED,RETAIL,2023-02-12,23,1,1066,1
1303,10,4137.94,CREDIT,2025-02-19 06:24:02,PROCESSED,RETAIL,2021-10-27,6,2,1211,1
1304,35,503.87,DEBIT,2025-04-18 06:34:08,PROCESSED,SME,2025-02-12,6,4,65,1
1305,90,1301.17,CREDIT,2025-03-05 10:50:40,PROCESSED,CORPORATE,2024-04-18,10,2,321,1
1306,87,1550.11,TRANSFER,2025-03-26 16:52:40,PROCESSED,CORPORATE,2022-02-03,16,2,1147,1
1307,82,745.32,TRANSFER,2025-03-26 22:43:17,PROCESSED,RETAIL,2024-01-31,22,2,420,1
1308,73,2464.01,DEBIT,2026-02-01 02:18:16,PROCESSED,SME,2021-02-12,2,6,1815,1
1309,13,4156.67,TRANSFER,2025-08-12 00:04:55,PROCESSED,CORPORATE,2023-10-26,0,1,656,1
1310,99,1617.17,CREDIT,2025-07-23 06:33:10,PROCESSED,CORPORATE,2024-07-15,6,2,373,1
1311,22,3186.38,CREDIT,2025-10-02 00:09:43,PROCESSED,RETAIL,2024-05-21,0,3,499,1
1312,99,1636.13,TRANSFER,2025-03-26 06:57:15,PROCESSED,CORPORATE,2024-07-15,6,2,254,1
1313,23,4040.05,DEBIT,2025-08-17 16:27:57,PROCESSED,SME,2025-08-13,16,6,4,1
1314,17,69.23,CREDIT,2025-03-27 22:38:11,PROCESSED,RETAIL,2022-01-30,22,3,1152,0
1315,13,1145.63,DEBIT,2025-10-24 19:50:34,PROCESSED,CORPORATE,2023-10-26,19,4,729,1
1316,12,4057.72,CREDIT,2025-12-03 22:12:59,PROCESSED,RETAIL,2022-04-06,22,2,1337,1
1317,43,4182.24,DEBIT,2025-05-18 07:57:15,PROCESSED,CORPORATE,2023-04-05,7,6,774,1
1318,10,4378.79,CREDIT,2026-01-20 15:23:33,PROCESSED,RETAIL,2021-10-27,15,1,1546,1
1319,92,2960.82,DEBIT,2025-08-15 23:54:26,PROCESSED,RETAIL,2025-07-13,23,4,33,1
1320,51,4274.93,TRANSFER,2025-06-15 19:14:20,PROCESSED,SME,2024-09-28,19,6,260,1
1321,67,541.16,DEBIT,2025-12-13 19:15:52,PROCESSED,RETAIL,2021-10-13,19,5,1522,1
1322,23,259.95,DEBIT,2025-08-08 22:12:45,PROCESSED,SME,2025-08-13,22,4,-5,0
1323,4,3182.82,CREDIT,2025-03-09 01:41:52,PROCESSED,SME,2021-07-30,1,6,1318,1
1324,72,2808.46,CREDIT,2025-10-10 22:19:47,PROCESSED,RETAIL,2023-11-25,22,4,685,1
1325,23,1281.64,TRANSFER,2025-11-04 10:00:04,PROCESSED,SME,2025-08-13,10,1,83,1
1326,24,4488.32,CREDIT,2025-04-17 13:23:01,PROCESSED,RETAIL,2024-11-09,13,3,159,1
1327,25,4704.11,DEBIT,2025-05-22 22:42:05,PROCESSED,CORPORATE,2022-07-19,22,3,1038,1
1328,32,1838.69,DEBIT,2025-08-14 02:06:47,FAILED,CORPORATE,2025-04-09,2,3,127,1
1329,37,2637.76,CREDIT,2025-12-27 21:18:21,PROCESSED,RETAIL,2021-04-09,21,5,1723,1
1330,44,1699.28,CREDIT,2025-10-18 12:21:28,PROCESSED,CORPORATE,2025-02-21,12,5,239,1
1331,72,4453.53,CREDIT,2025-10-11 22:34:38,PROCESSED,RETAIL,2023-11-25,22,5,686,1
1332,64,2736.17,CREDIT,2025-06-19 19:01:36,PROCESSED,CORPORATE,2025-07-06,19,3,-17,1
1333,22,2291.09,DEBIT,2025-08-11 06:46:23,PROCESSED,RETAIL,2024-05-21,6,0,447,1
1334,13,1473.83,DEBIT,2025-10-22 19:04:51,PROCESSED,CORPORATE,2023-10-26,19,2,727,1
1335,100,1929.07,TRANSFER,2025-09-08 10:55:03,PROCESSED,RETAIL,2023-08-11,10,0,759,1
1336,20,4155.93,CREDIT,2025-06-03 09:33:05,PENDING,RETAIL,2021-04-15,9,1,1510,1
1337,67,1806.58,DEBIT,2025-08-12 04:19:26,PROCESSED,RETAIL,2021-10-13,4,1,1399,1
1338,53,109.69,DEBIT,2025-11-10 02:16:41,FAILED,SME,2024-06-05,2,0,523,0
1339,54,4369.52,TRANSFER,2025-06-25 11:49:24,PROCESSED,RETAIL,2023-12-07,11,2,566,1
1340,65,3786.03,CREDIT,2025-08-03 21:10:49,PROCESSED,CORPORATE,2024-07-20,21,6,379,1
1341,90,2376.64,CREDIT,2025-07-27 20:48:15,PROCESSED,CORPORATE,2024-04-18,20,6,465,1
1342,48,1060.23,TRANSFER,2025-12-25 14:20:51,PROCESSED,SME,2023-05-16,14,3,954,1
1343,64,4960.47,DEBIT,2025-06-12 03:20:04,PROCESSED,CORPORATE,2025-07-06,3,3,-24,1
1344,92,1754.61,CREDIT,2025-12-29 04:40:17,PROCESSED,RETAIL,2025-07-13,4,0,169,1
1345,17,3666.86,CREDIT,2026-01-09 04:41:16,PENDING,RETAIL,2022-01-30,4,4,1440,1
1346,42,3350.36,DEBIT,2025-07-24 23:23:40,PROCESSED,SME,2022-01-30,23,3,1271,1
1347,51,1155.02,CREDIT,2025-06-07 04:34:19,PROCESSED,SME,2024-09-28,4,5,252,1
1348,72,3900.87,CREDIT,2025-12-12 09:31:51,FAILED,RETAIL,2023-11-25,9,4,748,1
1349,16,4337.16,CREDIT,2025-07-06 10:02:53,FAILED,CORPORATE,2023-07-03,10,6,734,1
1350,26,1662.62,TRANSFER,2025-05-14 17:38:27,PROCESSED,SME,2022-08-16,17,2,1002,1
1351,6,3771.86,CREDIT,2025-08-17 05:12:23,PROCESSED,SME,2021-09-12,5,6,1435,1
1352,40,1551.81,DEBIT,2025-09-17 04:59:34,FAILED,SME,2023-09-17,4,2,731,1
1353,31,122.01,DEBIT,2025-11-19 06:51:33,PROCESSED,SME,2021-09-16,6,2,1525,0
1354,54,4932.05,CREDIT,2025-08-09 23:08:35,PROCESSED,RETAIL,2023-12-07,23,5,611,1
1355,19,1172.22,TRANSFER,2025-04-26 09:23:39,PROCESSED,SME,2025-06-06,9,5,-41,1
1356,92,1065.45,TRANSFER,2025-12-07 08:19:48,FAILED,RETAIL,2025-07-13,8,6,147,1
1357,58,3182.18,DEBIT,2025-09-04 13:44:43,FAILED,CORPORATE,2024-08-27,13,3,373,1
1358,79,4417.29,TRANSFER,2025-07-04 20:16:10,PROCESSED,SME,2024-04-25,20,4,435,1
1359,30,3555.58,CREDIT,2026-01-05 10:56:38,PROCESSED,SME,2022-04-16,10,0,1360,1
1360,22,1117.81,CREDIT,2026-01-25 21:14:16,PROCESSED,RETAIL,2024-05-21,21,6,614,1
1361,1,519.75,CREDIT,2025-11-13 16:03:19,PROCESSED,SME,2026-01-26,16,3,-74,1
1362,35,4008.53,CREDIT,2025-11-15 18:13:19,PROCESSED,SME,2025-02-12,18,5,276,1
1363,41,3629.65,TRANSFER,2025-12-26 22:50:22,PROCESSED,RETAIL,2023-10-21,22,4,797,1
1364,60,2982.82,TRANSFER,2025-09-22 18:35:25,PROCESSED,RETAIL,2024-02-05,18,0,595,1
1365,71,1307.15,DEBIT,2025-10-06 19:17:19,PROCESSED,CORPORATE,2024-12-09,19,0,301,1
1366,9,722.11,TRANSFER,2025-05-08 23:23:22,PROCESSED,RETAIL,2024-02-20,23,3,443,1
1367,32,3486.59,CREDIT,2025-09-13 10:58:16,PROCESSED,CORPORATE,2025-04-09,10,5,157,1
1368,38,1937.56,DEBIT,2025-10-08 20:17:41,PROCESSED,CORPORATE,2023-01-31,20,2,981,1
1369,35,3007.41,DEBIT,2025-07-31 06:50:00,PROCESSED,SME,2025-02-12,6,3,169,1
1370,10,2042.15,TRANSFER,2025-02-19 02:37:28,PROCESSED,RETAIL,2021-10-27,2,2,1211,1
1371,86,1001.98,DEBIT,2025-04-15 01:44:04,PROCESSED,RETAIL,2024-05-14,1,1,336,1
1372,59,2336.61,CREDIT,2025-08-13 17:03:52,PROCESSED,RETAIL,2023-07-06,17,2,769,1
1373,38,1261.79,CREDIT,2025-03-28 03:19:18,PROCESSED,CORPORATE,2023-01-31,3,4,787,1
1374,1,717.54,TRANSFER,2025-09-20 10:35:21,PROCESSED,SME,2026-01-26,10,5,-128,1
1375,25,631.75,DEBIT,2025-04-04 09:57:10,PENDING,CORPORATE,2022-07-19,9,4,990,1
1376,26,438.93,TRANSFER,2025-11-08 10:42:44,PROCESSED,SME,2022-08-16,10,5,1180,0
1377,32,985.49,TRANSFER,2025-03-20 11:07:22,PROCESSED,CORPORATE,2025-04-09,11,3,-20,1
1378,85,3859.37,TRANSFER,2025-10-14 09:36:44,PROCESSED,SME,2023-11-17,9,1,697,1
1379,45,4269.86,TRANSFER,2025-07-11 10:19:10,PROCESSED,CORPORATE,2021-07-29,10,4,1443,1
1380,33,3588.54,DEBIT,2026-01-11 08:37:50,PROCESSED,SME,2025-06-23,8,6,202,1
1381,50,4650.71,TRANSFER,2025-08-28 11:33:42,PROCESSED,CORPORATE,2024-10-14,11,3,318,1
1382,17,2135.33,CREDIT,2025-05-04 06:19:37,PROCESSED,RETAIL,2022-01-30,6,6,1190,1
1383,79,4061.33,TRANSFER,2025-03-11 10:54:10,PROCESSED,SME,2024-04-25,10,1,320,1
1384,64,1515.99,DEBIT,2025-05-05 06:32:59,PENDING,CORPORATE,2025-07-06,6,0,-62,1
1385,80,4520.39,DEBIT,2025-02-12 04:28:49,PROCESSED,RETAIL,2021-09-13,4,2,1248,1
1386,92,171.75,TRANSFER,2025-08-14 02:18:24,PROCESSED,RETAIL,2025-07-13,2,3,32,0
1387,61,2203.51,DEBIT,2026-01-21 03:46:56,PROCESSED,SME,2025-11-05,3,2,77,1
1388,70,1562.43,TRANSFER,2025-08-27 09:22:02,PROCESSED,SME,2025-04-12,9,2,137,1
1389,58,1642.07,DEBIT,2025-11-07 08:35:45,PROCESSED,CORPORATE,2024-08-27,8,4,437,1
1390,74,3847.4,CREDIT,2025-02-28 05:15:29,PROCESSED,SME,2022-03-28,5,4,1068,1
1391,24,620.13,DEBIT,2025-09-16 11:58:22,PROCESSED,RETAIL,2024-11-09,11,1,311,1
1392,84,1406.19,CREDIT,2025-03-29 13:46:55,PROCESSED,CORPORATE,2025-03-26,13,5,3,1
1393,66,2609.59,CREDIT,2025-12-07 03:31:32,PROCESSED,CORPORATE,2024-06-02,3,6,553,1
1394,93,4227.46,CREDIT,2025-09-04 22:18:12,PROCESSED,RETAIL,2021-11-06,22,3,1398,1
1395,51,3051.8,TRANSFER,2025-03-30 06:38:05,PROCESSED,SME,2024-09-28,6,6,183,1
1396,92,4592.65,CREDIT,2025-09-11 11:57:17,FAILED,RETAIL,2025-07-13,11,3,60,1
1397,5,2880.9,TRANSFER,2025-09-06 02:04:49,PROCESSED,SME,2024-11-02,2,5,308,1
1398,13,3950.68,CREDIT,2025-07-16 09:44:52,PROCESSED,CORPORATE,2023-10-26,9,2,629,1
1399,14,4619.25,TRANSFER,2025-04-24 09:17:23,PROCESSED,RETAIL,2022-03-14,9,3,1137,1
1400,67,3689.6,CREDIT,2025-10-14 08:32:28,PROCESSED,RETAIL,2021-10-13,8,1,1462,1
1401,59,147.73,DEBIT,2026-02-04 15:44:54,PROCESSED,RETAIL,2023-07-06,15,2,944,0
1402,47,3812.53,DEBIT,2025-03-12 05:45:00,PROCESSED,RETAIL,2024-04-23,5,2,323,1
1403,98,377.05,DEBIT,2025-07-05 15:55:00,PROCESSED,SME,2025-01-22,15,5,164,0
1404,31,3658.99,DEBIT,2025-07-10 02:12:02,PROCESSED,SME,2021-09-16,2,3,1393,1
1405,39,4335.02,TRANSFER,2025-06-29 07:55:57,PROCESSED,CORPORATE,2024-02-19,7,6,496,1
1406,78,4506.18,TRANSFER,2025-04-18 07:13:23,PROCESSED,SME,2021-07-22,7,4,1366,1
1407,30,2801.12,DEBIT,2025-10-03 16:52:57,PROCESSED,SME,2022-04-16,16,4,1266,1
1408,68,804.73,DEBIT,2025-02-18 02:37:51,PROCESSED,CORPORATE,2025-10-11,2,1,-235,1
1409,94,3679.85,TRANSFER,2025-09-08 18:50:21,PROCESSED,CORPORATE,2024-06-15,18,0,450,1
1410,93,3876.11,DEBIT,2025-09-21 13:11:57,PROCESSED,RETAIL,2021-11-06,13,6,1415,1
1411,59,736.91,TRANSFER,2025-08-25 23:42:06,PROCESSED,RETAIL,2023-07-06,23,0,781,1
1412,17,2316.61,CREDIT,2025-08-03 10:19:35,PROCESSED,RETAIL,2022-01-30,10,6,1281,1
1413,84,2215.45,CREDIT,2025-08-11 00:53:07,PENDING,CORPORATE,2025-03-26,0,0,138,1
1414,40,2464.49,DEBIT,2025-05-11 16:58:56,PROCESSED,SME,2023-09-17,16,6,602,1
1415,57,4031.85,TRANSFER,2026-01-29 11:21:28,PROCESSED,SME,2021-04-01,11,3,1764,1
1416,55,4598.53,CREDIT,2025-09-18 08:11:19,PROCESSED,SME,2022-04-15,8,3,1252,1
1417,53,2220.88,CREDIT,2025-11-26 06:55:28,PROCESSED,SME,2024-06-05,6,2,539,1
1418,23,4832.95,CREDIT,2025-09-19 01:16:08,PROCESSED,SME,2025-08-13,1,4,37,1
1419,38,3814.93,DEBIT,2026-01-28 16:21:58,PROCESSED,CORPORATE,2023-01-31,16,2,1093,1
1420,66,2156.53,DEBIT,2025-11-10 20:55:20,FAILED,CORPORATE,2024-06-02,20,0,526,1
1421,48,4477.12,CREDIT,2025-08-02 04:40:54,PROCESSED,SME,2023-05-16,4,5,809,1
1422,15,3562.73,DEBIT,2025-12-02 13:16:28,PROCESSED,SME,2022-12-01,13,1,1097,1
1423,9,329.33,DEBIT,2025-02-28 12:59:40,FAILED,RETAIL,2024-02-20,12,4,374,0
1424,89,1595.42,TRANSFER,2025-08-25 18:50:48,PROCESSED,CORPORATE,2021-08-16,18,0,1470,1
1425,51,1726.72,DEBIT,2025-03-08 06:35:56,FAILED,SME,2024-09-28,6,5,161,1
1426,95,4853.73,TRANSFER,2025-06-24 23:38:11,PROCESSED,RETAIL,2023-09-11,23,1,652,1
1427,65,3979.29,DEBIT,2025-05-22 02:14:15,PROCESSED,CORPORATE,2024-07-20,2,3,306,1
1428,27,4801.14,CREDIT,2026-02-08 13:17:20,FAILED,SME,2023-03-01,13,6,1075,1
1429,49,3369.72,DEBIT,2025-02-09 13:11:32,PROCESSED,CORPORATE,2022-03-15,13,6,1062,1
1430,22,4340.86,TRANSFER,2025-06-07 04:29:09,PROCESSED,RETAIL,2024-05-21,4,5,382,1
1431,92,2157.55,CREDIT,2025-08-07 00:26:52,PROCESSED,RETAIL,2025-07-13,0,3,25,1
1432,61,3855.02,TRANSFER,2025-09-03 03:05:34,PROCESSED,SME,2025-11-05,3,2,-63,1
1433,73,4414.55,TRANSFER,2026-01-01 10:26:15,PROCESSED,SME,2021-02-12,10,3,1784,1
1434,93,109.37,TRANSFER,2025-04-29 23:32:37,PROCESSED,RETAIL,2021-11-06,23,1,1270,0
1435,64,2908.07,TRANSFER,2025-03-07 15:35:03,PROCESSED,CORPORATE,2025-07-06,15,4,-121,1
1436,71,2848.45,DEBIT,2025-07-08 06:20:46,PROCESSED,CORPORATE,2024-12-09,6,1,211,1
1437,51,4496.52,CREDIT,2025-04-14 08:46:35,PROCESSED,SME,2024-09-28,8,0,198,1
1438,80,4603.3,TRANSFER,2025-03-15 11:46:19,PROCESSED,RETAIL,2021-09-13,11,5,1279,1
1439,20,2604.77,CREDIT,2025-10-22 19:01:53,PROCESSED,RETAIL,2021-04-15,19,2,1651,1
1440,25,2560.94,CREDIT,2025-12-29 23:43:48,PROCESSED,CORPORATE,2022-07-19,23,0,1259,1
1441,2,1286.46,CREDIT,2025-03-15 01:02:31,PROCESSED,RETAIL,2022-11-16,1,5,850,1
1442,12,3591.96,TRANSFER,2025-12-19 05:29:32,PROCESSED,RETAIL,2022-04-06,5,4,1353,1
1443,29,4434.21,TRANSFER,2025-07-21 23:08:17,PENDING,RETAIL,2024-11-30,23,0,233,1
1444,79,1393.96,DEBIT,2025-04-20 04:21:03,PROCESSED,SME,2024-04-25,4,6,360,1
1445,85,3180.22,CREDIT,2025-06-17 08:57:42,PROCESSED,SME,2023-11-17,8,1,578,1
1446,97,502.11,TRANSFER,2026-01-11 03:14:55,PROCESSED,RETAIL,2021-09-02,3,6,1592,1
1447,6,4785.88,CREDIT,2025-04-02 17:04:35,PROCESSED,SME,2021-09-12,17,2,1298,1
1448,67,2015.6,DEBIT,2025-12-13 20:48:50,PROCESSED,RETAIL,2021-10-13,20,5,1522,1
1449,6,591.35,CREDIT,2025-07-08 11:22:55,PROCESSED,SME,2021-09-12,11,1,1395,1
1450,82,535.71,DEBIT,2026-01-12 05:59:33,PROCESSED,RETAIL,2024-01-31,5,0,712,1
1451,23,2475.28,DEBIT,2025-03-13 11:12:17,PROCESSED,SME,2025-08-13,11,3,-153,1
1452,34,299.83,TRANSFER,2025-08-01 16:51:00,PROCESSED,RETAIL,2025-09-02,16,4,-32,0
1453,55,3953.92,CREDIT,2025-10-21 16:17:31,PROCESSED,SME,2022-04-15,16,1,1285,1
1454,45,2290.42,DEBIT,2025-10-02 23:19:32,PROCESSED,CORPORATE,2021-07-29,23,3,1526,1
1455,57,1878.45,DEBIT,2026-01-11 00:02:28,PROCESSED,SME,2021-04-01,0,6,1746,1
1456,95,4618.5,DEBIT,2025-09-11 03:25:39,PROCESSED,RETAIL,2023-09-11,3,3,731,1
1457,58,3339.67,TRANSFER,2025-06-25 06:31:21,PROCESSED,CORPORATE,2024-08-27,6,2,302,1
1458,62,2260.13,CREDIT,2025-07-29 17:21:09,PROCESSED,RETAIL,2024-12-05,17,1,236,1
1459,78,4943.75,TRANSFER,2025-12-09 00:13:19,PROCESSED,SME,2021-07-22,0,1,1601,1
1460,23,4254.68,DEBIT,2025-05-19 05:14:03,PROCESSED,SME,2025-08-13,5,0,-86,1
1461,73,4527.86,DEBIT,2025-11-25 05:08:02,PROCESSED,SME,2021-02-12,5,1,1747,1
1462,42,4282.55,TRANSFER,2025-03-28 00:36:41,PROCESSED,SME,2022-01-30,0,4,1153,1
1463,32,2398.47,TRANSFER,2025-12-14 08:05:14,PROCESSED,CORPORATE,2025-04-09,8,6,249,1
1464,94,2974.74,TRANSFER,2025-12-14 17:09:28,PROCESSED,CORPORATE,2024-06-15,17,6,547,1
1465,28,1975.13,TRANSFER,2025-04-14 23:18:16,PROCESSED,RETAIL,2022-01-12,23,0,1188,1
1466,77,781.48,CREDIT,2025-02-19 18:09:09,PROCESSED,CORPORATE,2023-02-03,18,2,747,1
1467,26,4162.48,TRANSFER,2025-08-15 14:04:10,PROCESSED,SME,2022-08-16,14,4,1095,1
1468,56,4568.66,TRANSFER,2025-11-07 12:34:20,PROCESSED,CORPORATE,2025-11-05,12,4,2,1
1469,33,718.43,CREDIT,2025-05-12 21:47:47,PROCESSED,SME,2025-06-23,21,0,-42,1
1470,76,3330.79,DEBIT,2025-09-08 17:41:27,PROCESSED,CORPORATE,2021-07-22,17,0,1509,1
1471,50,954.62,TRANSFER,2025-06-28 06:43:28,PROCESSED,CORPORATE,2024-10-14,6,5,257,1
1472,77,2860.38,TRANSFER,2025-05-11 06:08:51,PROCESSED,CORPORATE,2023-02-03,6,6,828,1
1473,26,4042.57,CREDIT,2025-03-25 14:10:22,PROCESSED,SME,2022-08-16,14,1,952,1
1474,22,474.52,CREDIT,2026-01-24 19:59:50,PROCESSED,RETAIL,2024-05-21,19,5,613,0
1475,77,3664.97,TRANSFER,2026-01-11 08:20:54,FAILED,CORPORATE,2023-02-03,8,6,1073,1
1476,58,3790.58,DEBIT,2025-03-02 20:16:04,FAILED,CORPORATE,2024-08-27,20,6,187,1
1477,70,2293.29,DEBIT,2025-02-18 12:13:05,PROCESSED,SME,2025-04-12,12,1,-53,1
1478,82,4842.99,DEBIT,2025-04-14 09:33:13,PROCESSED,RETAIL,2024-01-31,9,0,439,1
1479,100,3816.35,TRANSFER,2025-03-07 12:13:56,PENDING,RETAIL,2023-08-11,12,4,574,1
1480,91,3092.56,DEBIT,2025-05-03 01:43:39,PROCESSED,CORPORATE,2025-02-07,1,5,85,1
1481,89,4472.33,TRANSFER,2025-03-25 08:37:14,PENDING,CORPORATE,2021-08-16,8,1,1317,1
1482,27,4092.04,DEBIT,2025-05-12 17:19:49,PROCESSED,SME,2023-03-01,17,0,803,1
1483,6,2618.84,CREDIT,2025-02-14 17:52:38,PROCESSED,SME,2021-09-12,17,4,1251,1
1484,18,1251.79,CREDIT,2025-09-06 03:48:04,PROCESSED,RETAIL,2025-03-25,3,5,165,1
1485,36,864.57,TRANSFER,2025-12-09 23:13:01,PROCESSED,CORPORATE,2022-08-10,23,1,1217,1
1486,2,3342.71,DEBIT,2025-06-22 06:44:10,PENDING,RETAIL,2022-11-16,6,6,949,1
1487,53,3894.99,DEBIT,2025-08-08 13:28:46,PROCESSED,SME,2024-06-05,13,4,429,1
1488,65,1630.48,DEBIT,2025-03-14 00:28:29,PROCESSED,CORPORATE,2024-07-20,0,4,237,1
1489,58,2002.5,DEBIT,2025-02-22 23:53:52,PROCESSED,CORPORATE,2024-08-27,23,5,179,1
1490,65,2846.43,CREDIT,2025-04-30 16:05:50,PENDING,CORPORATE,2024-07-20,16,2,284,1
1491,16,4157.16,DEBIT,2025-10-23 16:13:52,PROCESSED,CORPORATE,2023-07-03,16,3,843,1
1492,65,3069.58,CREDIT,2025-10-14 04:42:53,PROCESSED,CORPORATE,2024-07-20,4,1,451,1
1493,69,3815.41,DEBIT,2025-10-10 22:12:24,PENDING,RETAIL,2021-10-19,22,4,1452,1
